team_a_id,team_a_code,team_a_name,team_a_name_en,team_b_id,team_b_code,team_b_name,team_b_name_en,all_matches,team_a_wins,draws,team_b_wins,team_a_goals,team_b_goals,competitive_matches,friendly_matches,neutral_matches,team_a_neutral_wins,team_b_neutral_wins,last_match_date,last_match_score,last_5_form_json,last_10_form_json
aus,AUS,澳大利亚,Australia,par,PAR,巴拉圭,Paraguay,5,2,3,0,4,2,0,5,0,0,0,2010-10-09T00:00:00Z,1-0,"[""W"",""D"",""W"",""D"",""D""]","[""W"",""D"",""W"",""D"",""D""]"
aus,AUS,澳大利亚,Australia,por,POR,葡萄牙,Portugal,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aus,AUS,澳大利亚,Australia,qat,QAT,卡塔尔,Qatar,5,3,1,1,10,2,4,1,0,0,0,2014-10-14T00:00:00Z,1-0,"[""L"",""D"",""W"",""W"",""W""]","[""L"",""D"",""W"",""W"",""W""]"
aus,AUS,澳大利亚,Australia,rsa,RSA,南非,South Africa,21,6,4,11,27,47,1,20,2,1,0,2014-05-26T00:00:00Z,1-1,"[""D"",""D"",""D"",""W"",""L""]","[""D"",""D"",""D"",""W"",""L"",""W"",""W"",""L"",""L"",""L""]"
aus,AUS,澳大利亚,Australia,sco,SCO,苏格兰,Scotland,5,1,1,3,3,6,2,3,0,0,0,2012-08-15T00:00:00Z,3-1,"[""L"",""W"",""L"",""D"",""L""]","[""L"",""W"",""L"",""D"",""L""]"
aus,AUS,澳大利亚,Australia,sen,SEN,塞内加尔,Senegal,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aus,AUS,澳大利亚,Australia,sui,SUI,瑞士,Switzerland,1,0,1,0,0,0,0,1,0,0,0,2010-09-03T00:00:00Z,0-0,"[""D""]","[""D""]"
aus,AUS,澳大利亚,Australia,swe,SWE,瑞典,Sweden,5,2,2,1,2,2,0,5,0,0,0,1996-02-28T00:00:00Z,0-0,"[""D"",""L"",""W"",""W"",""D""]","[""D"",""L"",""W"",""W"",""D""]"
aus,AUS,澳大利亚,Australia,tun,TUN,突尼斯,Tunisia,2,1,0,1,1,2,2,0,2,1,1,2022-11-26T00:00:00Z,0-1,"[""W"",""L""]","[""W"",""L""]"
aus,AUS,澳大利亚,Australia,tur,TUR,土耳其,Turkiye,2,0,0,2,1,4,0,2,0,0,0,2004-05-24T00:00:00Z,0-1,"[""L"",""L""]","[""L"",""L""]"
aus,AUS,澳大利亚,Australia,uru,URU,乌拉圭,Uruguay,7,3,0,4,4,8,5,2,1,1,0,2007-06-02T00:00:00Z,1-2,"[""L"",""W"",""L"",""L"",""W""]","[""L"",""W"",""L"",""L"",""W"",""W"",""L""]"
aus,AUS,澳大利亚,Australia,usa,USA,美国,United States,4,1,1,2,3,5,0,4,1,0,1,2025-10-14T00:00:00Z,2-1,"[""L"",""L"",""D"",""W""]","[""L"",""L"",""D"",""W""]"
aus,AUS,澳大利亚,Australia,uzb,UZB,乌兹别克斯坦,Uzbekistan,5,3,2,0,10,1,5,0,3,1,0,2024-01-23T00:00:00Z,1-1,"[""D"",""D"",""W"",""W"",""W""]","[""D"",""D"",""W"",""W"",""W""]"
aut,AUT,奥地利,Austria,alg,ALG,阿尔及利亚,Algeria,1,1,0,0,2,0,1,0,1,1,0,1982-06-21T00:00:00Z,0-2,"[""W""]","[""W""]"
aut,AUT,奥地利,Austria,arg,ARG,阿根廷,Argentina,2,0,1,1,2,6,0,2,0,0,0,1990-05-03T00:00:00Z,1-1,"[""D"",""L""]","[""D"",""L""]"
aut,AUT,奥地利,Austria,aus,AUS,澳大利亚,Australia,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,bel,BEL,比利时,Belgium,16,9,4,3,44,22,6,10,0,0,0,2023-10-13T00:00:00Z,2-3,"[""L"",""D"",""L"",""D"",""D""]","[""L"",""D"",""L"",""D"",""D"",""D"",""L"",""W"",""W"",""W""]"
aut,AUT,奥地利,Austria,bih,BIH,波黑,Bosnia and Herzegovina,7,2,4,1,7,5,6,1,0,0,0,2025-11-18T00:00:00Z,1-1,"[""D"",""W"",""D"",""L"",""D""]","[""D"",""W"",""D"",""L"",""D"",""W"",""D""]"
aut,AUT,奥地利,Austria,bra,BRA,巴西,Brazil,10,0,3,7,5,17,2,8,2,0,2,2018-06-10T00:00:00Z,0-3,"[""L"",""L"",""L"",""L"",""D""]","[""L"",""L"",""L"",""L"",""D"",""D"",""D"",""L"",""L"",""L""]"
aut,AUT,奥地利,Austria,can,CAN,加拿大,Canada,1,0,0,1,0,2,0,1,0,0,0,2006-03-01T00:00:00Z,0-2,"[""L""]","[""L""]"
aut,AUT,奥地利,Austria,civ,CIV,科特迪瓦,Cote d'Ivoire,2,1,0,1,3,5,0,2,0,0,0,2012-11-14T00:00:00Z,0-3,"[""L"",""W""]","[""L"",""W""]"
aut,AUT,奥地利,Austria,cod,COD,刚果（金）,DR Congo,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,col,COL,哥伦比亚,Colombia,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,cpv,CPV,佛得角,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,cro,CRO,克罗地亚,Croatia,7,1,0,6,6,12,3,4,0,0,0,2022-09-25T00:00:00Z,1-3,"[""L"",""W"",""L"",""L"",""L""]","[""L"",""W"",""L"",""L"",""L"",""L"",""L""]"
aut,AUT,奥地利,Austria,cuw,CUW,库拉索,Curacao,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,cze,CZE,捷克,Czechia,5,2,1,2,6,9,2,3,0,0,0,2014-06-03T00:00:00Z,1-2,"[""W"",""D"",""L"",""L"",""W""]","[""W"",""D"",""L"",""L"",""W""]"
aut,AUT,奥地利,Austria,ecu,ECU,厄瓜多尔,Ecuador,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,egy,EGY,埃及,Egypt,3,1,1,1,3,2,0,3,0,0,0,1990-02-28T00:00:00Z,0-0,"[""D"",""L"",""W""]","[""D"",""L"",""W""]"
aut,AUT,奥地利,Austria,eng,ENG,英格兰,England,19,4,4,11,27,59,3,16,1,0,0,2021-06-02T00:00:00Z,1-0,"[""L"",""L"",""L"",""D"",""W""]","[""L"",""L"",""L"",""D"",""W"",""L"",""L"",""W"",""L"",""W""]"
aut,AUT,奥地利,Austria,esp,ESP,西班牙,Spain,16,4,3,9,22,43,7,9,1,1,0,2009-11-18T00:00:00Z,1-5,"[""L"",""L"",""D"",""L"",""L""]","[""L"",""L"",""D"",""L"",""L"",""W"",""L"",""L"",""D"",""D""]"
aut,AUT,奥地利,Austria,fra,FRA,法国,France,26,9,3,14,41,43,11,15,3,1,2,2024-06-17T00:00:00Z,0-1,"[""L"",""L"",""D"",""L"",""W""]","[""L"",""L"",""D"",""L"",""W"",""L"",""D"",""L"",""L"",""L""]"
aut,AUT,奥地利,Austria,ger,GER,德国,Germany,41,10,6,25,59,90,16,25,5,2,3,2023-11-21T00:00:00Z,2-0,"[""W"",""W"",""L"",""L"",""L""]","[""W"",""W"",""L"",""L"",""L"",""L"",""L"",""L"",""L"",""L""]"
aut,AUT,奥地利,Austria,gha,GHA,加纳,Ghana,2,1,1,0,6,2,0,2,0,0,0,2026-03-27T00:00:00Z,5-1,"[""W"",""D""]","[""W"",""D""]"
aut,AUT,奥地利,Austria,hai,HAI,海地,Haiti,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,irn,IRN,伊朗,IR Iran,1,1,0,0,5,1,0,1,0,0,0,2000-09-01T00:00:00Z,5-1,"[""W""]","[""W""]"
aut,AUT,奥地利,Austria,irq,IRQ,伊拉克,Iraq,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,jor,JOR,约旦,Jordan,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,jpn,JPN,日本,Japan,1,0,1,0,0,0,0,1,0,0,0,2007-09-07T00:00:00Z,0-0,"[""D""]","[""D""]"
aut,AUT,奥地利,Austria,kor,KOR,韩国,Korea Republic,1,1,0,0,1,0,0,1,0,0,0,2026-03-31T00:00:00Z,1-0,"[""W""]","[""W""]"
aut,AUT,奥地利,Austria,ksa,KSA,沙特阿拉伯,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,mar,MAR,摩洛哥,Morocco,1,0,0,1,1,3,1,0,1,0,1,1988-02-02T00:00:00Z,1-3,"[""L""]","[""L""]"
aut,AUT,奥地利,Austria,mex,MEX,墨西哥,Mexico,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,ned,NED,荷兰,Netherlands,21,7,4,10,27,40,10,11,3,1,2,2024-06-25T00:00:00Z,2-3,"[""W"",""L"",""L"",""L"",""L""]","[""W"",""L"",""L"",""L"",""L"",""L"",""L"",""L"",""W"",""D""]"
aut,AUT,奥地利,Austria,nor,NOR,挪威,Norway,14,9,2,3,30,13,9,5,1,1,0,2024-10-13T00:00:00Z,5-1,"[""W"",""L"",""D"",""W"",""L""]","[""W"",""L"",""D"",""W"",""L"",""D"",""L"",""W"",""W"",""W""]"
aut,AUT,奥地利,Austria,nzl,NZL,新西兰,New Zealand,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,pan,PAN,巴拿马,Panama,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,par,PAR,巴拉圭,Paraguay,1,0,1,0,0,0,0,1,0,0,0,2007-06-02T00:00:00Z,0-0,"[""D""]","[""D""]"
aut,AUT,奥地利,Austria,por,POR,葡萄牙,Portugal,11,3,6,2,19,11,7,4,1,0,0,2016-06-18T00:00:00Z,0-0,"[""D"",""D"",""L"",""D"",""D""]","[""D"",""D"",""L"",""D"",""D"",""W"",""L"",""D"",""W"",""D""]"
aut,AUT,奥地利,Austria,qat,QAT,卡塔尔,Qatar,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,rsa,RSA,南非,South Africa,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,sco,SCO,苏格兰,Scotland,23,8,8,7,37,30,9,14,1,1,0,2022-03-29T00:00:00Z,2-2,"[""D"",""L"",""D"",""L"",""D""]","[""D"",""L"",""D"",""L"",""D"",""W"",""L"",""D"",""L"",""D""]"
aut,AUT,奥地利,Austria,sen,SEN,塞内加尔,Senegal,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
aut,AUT,奥地利,Austria,sui,SUI,瑞士,Switzerland,43,25,6,12,106,61,14,29,1,0,1,2024-06-08T00:00:00Z,1-1,"[""D"",""L"",""L"",""L"",""W""]","[""D"",""L"",""L"",""L"",""W"",""L"",""L"",""W"",""W"",""L""]"
aut,AUT,奥地利,Austria,swe,SWE,瑞典,Sweden,38,20,6,12,61,53,16,22,3,1,2,2023-09-12T00:00:00Z,1-3,"[""W"",""W"",""W"",""W"",""D""]","[""W"",""W"",""W"",""W"",""D"",""L"",""W"",""L"",""D"",""D""]"
aut,AUT,奥地利,Austria,tun,TUN,突尼斯,Tunisia,4,2,2,0,8,5,0,4,0,0,0,2007-11-21T00:00:00Z,0-0,"[""D"",""W"",""W"",""D""]","[""D"",""W"",""W"",""D""]"
aut,AUT,奥地利,Austria,tur,TUR,土耳其,Turkiye,18,9,1,8,25,25,11,7,1,0,1,2024-07-02T00:00:00Z,1-2,"[""L"",""W"",""L"",""W"",""D""]","[""L"",""W"",""L"",""W"",""D"",""L"",""L"",""L"",""L"",""L""]"
aut,AUT,奥地利,Austria,uru,URU,乌拉圭,Uruguay,4,2,1,1,6,5,1,3,1,1,0,2017-11-14T00:00:00Z,2-1,"[""W"",""D"",""L"",""W""]","[""W"",""D"",""L"",""W""]"
aut,AUT,奥地利,Austria,usa,USA,美国,United States,3,2,0,1,3,4,1,2,1,1,0,2013-11-19T00:00:00Z,1-0,"[""W"",""L"",""W""]","[""W"",""L"",""W""]"
aut,AUT,奥地利,Austria,uzb,UZB,乌兹别克斯坦,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bel,BEL,比利时,Belgium,alg,ALG,阿尔及利亚,Algeria,3,2,1,0,5,2,1,2,1,1,0,2014-06-17T00:00:00Z,2-1,"[""W"",""W"",""D""]","[""W"",""W"",""D""]"
bel,BEL,比利时,Belgium,arg,ARG,阿根廷,Argentina,5,1,0,4,4,11,4,1,4,1,3,2014-07-05T00:00:00Z,1-0,"[""L"",""L"",""L"",""W"",""L""]","[""L"",""L"",""L"",""W"",""L""]"
bel,BEL,比利时,Belgium,aus,AUS,澳大利亚,Australia,1,1,0,0,2,0,0,1,0,0,0,2014-09-04T00:00:00Z,2-0,"[""W""]","[""W""]"
bel,BEL,比利时,Belgium,aut,AUT,奥地利,Austria,16,3,4,9,22,44,6,10,0,0,0,2023-10-13T00:00:00Z,2-3,"[""W"",""D"",""W"",""D"",""D""]","[""W"",""D"",""W"",""D"",""D"",""D"",""W"",""L"",""L"",""L""]"
bel,BEL,比利时,Belgium,bih,BIH,波黑,Bosnia and Herzegovina,8,4,1,3,19,13,8,0,0,0,0,2017-10-07T00:00:00Z,3-4,"[""W"",""W"",""W"",""D"",""L""]","[""W"",""W"",""W"",""D"",""L"",""L"",""L"",""W""]"
bel,BEL,比利时,Belgium,bra,BRA,巴西,Brazil,5,2,0,3,8,11,2,3,2,1,1,2018-07-06T00:00:00Z,1-2,"[""W"",""L"",""L"",""L"",""W""]","[""W"",""L"",""L"",""L"",""W""]"
bel,BEL,比利时,Belgium,can,CAN,加拿大,Canada,3,3,0,0,8,2,2,1,2,2,0,2022-11-23T00:00:00Z,1-0,"[""W"",""W"",""W""]","[""W"",""W"",""W""]"
bel,BEL,比利时,Belgium,civ,CIV,科特迪瓦,Cote d'Ivoire,2,0,2,0,3,3,0,2,0,0,0,2020-10-08T00:00:00Z,1-1,"[""D"",""D""]","[""D"",""D""]"
bel,BEL,比利时,Belgium,cod,COD,刚果（金）,DR Congo,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bel,BEL,比利时,Belgium,col,COL,哥伦比亚,Colombia,2,1,0,1,2,2,0,2,0,0,0,2013-11-14T00:00:00Z,0-2,"[""L"",""W""]","[""L"",""W""]"
bel,BEL,比利时,Belgium,cpv,CPV,佛得角,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bel,BEL,比利时,Belgium,cro,CRO,克罗地亚,Croatia,9,3,3,3,6,9,7,2,1,0,0,2022-12-01T00:00:00Z,0-0,"[""D"",""W"",""W"",""D"",""L""]","[""D"",""W"",""W"",""D"",""L"",""W"",""L"",""L"",""D""]"
bel,BEL,比利时,Belgium,cuw,CUW,库拉索,Curacao,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bel,BEL,比利时,Belgium,cze,CZE,捷克,Czechia,9,4,2,3,10,9,4,5,0,0,0,2021-09-05T00:00:00Z,3-0,"[""W"",""D"",""W"",""L"",""L""]","[""W"",""D"",""W"",""L"",""L"",""W"",""W"",""D"",""L""]"
bel,BEL,比利时,Belgium,ecu,ECU,厄瓜多尔,Ecuador,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bel,BEL,比利时,Belgium,egy,EGY,埃及,Egypt,4,1,0,3,4,7,0,4,1,0,1,2022-11-18T00:00:00Z,2-1,"[""L"",""W"",""L"",""L""]","[""L"",""W"",""L"",""L""]"
bel,BEL,比利时,Belgium,eng,ENG,英格兰,England,27,4,6,17,33,76,8,19,6,2,1,2024-03-26T00:00:00Z,2-2,"[""D"",""W"",""L"",""W"",""W""]","[""D"",""W"",""L"",""W"",""W"",""L"",""L"",""D"",""L"",""D""]"
bel,BEL,比利时,Belgium,esp,ESP,西班牙,Spain,22,5,6,11,22,44,12,10,3,1,1,2016-09-01T00:00:00Z,0-2,"[""L"",""L"",""L"",""L"",""L""]","[""L"",""L"",""L"",""L"",""L"",""D"",""L"",""L"",""D"",""L""]"
bel,BEL,比利时,Belgium,fra,FRA,法国,France,78,30,19,29,163,136,18,60,6,0,5,2024-10-14T00:00:00Z,1-2,"[""L"",""L"",""L"",""L"",""L""]","[""L"",""L"",""L"",""L"",""L"",""W"",""D"",""D"",""L"",""W""]"
bel,BEL,比利时,Belgium,ger,GER,德国,Germany,26,5,1,20,29,60,8,18,3,0,3,2023-03-28T00:00:00Z,2-3,"[""W"",""L"",""L"",""L"",""L""]","[""W"",""L"",""L"",""L"",""L"",""L"",""L"",""L"",""L"",""L""]"
bel,BEL,比利时,Belgium,gha,GHA,加纳,Ghana,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bel,BEL,比利时,Belgium,hai,HAI,海地,Haiti,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bel,BEL,比利时,Belgium,irn,IRN,伊朗,IR Iran,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bel,BEL,比利时,Belgium,irq,IRQ,伊拉克,Iraq,1,1,0,0,2,1,1,0,1,1,0,1986-06-08T00:00:00Z,1-2,"[""W""]","[""W""]"
bel,BEL,比利时,Belgium,jor,JOR,约旦,Jordan,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bel,BEL,比利时,Belgium,jpn,JPN,日本,Japan,6,2,2,2,8,11,4,2,1,1,0,2018-07-02T00:00:00Z,3-2,"[""W"",""W"",""L"",""L"",""D""]","[""W"",""W"",""L"",""L"",""D"",""D""]"
bel,BEL,比利时,Belgium,kor,KOR,韩国,Korea Republic,4,3,1,0,6,2,3,1,3,2,0,2014-06-26T00:00:00Z,0-1,"[""W"",""W"",""D"",""W""]","[""W"",""W"",""D"",""W""]"
bel,BEL,比利时,Belgium,ksa,KSA,沙特阿拉伯,Saudi Arabia,3,2,0,1,6,2,1,2,2,1,1,2018-03-27T00:00:00Z,4-0,"[""W"",""W"",""L""]","[""W"",""W"",""L""]"
bel,BEL,比利时,Belgium,mar,MAR,摩洛哥,Morocco,4,2,0,2,6,6,2,2,2,1,1,2022-11-27T00:00:00Z,0-2,"[""L"",""L"",""W"",""W""]","[""L"",""L"",""W"",""W""]"
bel,BEL,比利时,Belgium,mex,MEX,墨西哥,Mexico,8,2,3,3,12,10,3,5,2,0,0,2026-03-31T00:00:00Z,1-1,"[""D"",""D"",""D"",""W"",""L""]","[""D"",""D"",""D"",""W"",""L"",""L"",""L"",""W""]"
bel,BEL,比利时,Belgium,ned,NED,荷兰,Netherlands,129,41,31,57,221,285,20,109,2,1,0,2022-09-25T00:00:00Z,1-0,"[""L"",""L"",""D"",""D"",""W""]","[""L"",""L"",""D"",""D"",""W"",""W"",""D"",""D"",""D"",""D""]"
bel,BEL,比利时,Belgium,nor,NOR,挪威,Norway,9,6,3,0,17,8,4,5,0,0,0,2016-06-05T00:00:00Z,3-2,"[""W"",""D"",""W"",""W"",""D""]","[""W"",""D"",""W"",""W"",""D"",""W"",""D"",""W"",""W""]"
bel,BEL,比利时,Belgium,nzl,NZL,新西兰,New Zealand,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bel,BEL,比利时,Belgium,pan,PAN,巴拿马,Panama,1,1,0,0,3,0,1,0,1,1,0,2018-06-18T00:00:00Z,3-0,"[""W""]","[""W""]"
bel,BEL,比利时,Belgium,par,PAR,巴拉圭,Paraguay,3,1,1,1,3,3,2,1,2,0,1,1998-06-06T00:00:00Z,1-0,"[""W"",""D"",""L""]","[""W"",""D"",""L""]"
bel,BEL,比利时,Belgium,por,POR,葡萄牙,Portugal,19,6,7,6,23,21,9,10,1,1,0,2021-06-27T00:00:00Z,1-0,"[""W"",""D"",""L"",""L"",""L""]","[""W"",""D"",""L"",""L"",""L"",""D"",""W"",""D"",""L"",""W""]"
bel,BEL,比利时,Belgium,qat,QAT,卡塔尔,Qatar,1,1,0,0,2,0,0,1,1,1,0,2009-11-17T00:00:00Z,2-0,"[""W""]","[""W""]"
bel,BEL,比利时,Belgium,rsa,RSA,南非,South Africa,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bel,BEL,比利时,Belgium,sco,SCO,苏格兰,Scotland,20,13,3,4,41,21,14,6,0,0,0,2019-09-09T00:00:00Z,0-4,"[""W"",""W"",""W"",""W"",""W""]","[""W"",""W"",""W"",""W"",""W"",""W"",""D"",""L"",""W"",""D""]"
bel,BEL,比利时,Belgium,sen,SEN,塞内加尔,Senegal,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bel,BEL,比利时,Belgium,sui,SUI,瑞士,Switzerland,30,15,6,9,57,45,8,22,0,0,0,2020-11-11T00:00:00Z,2-1,"[""W"",""L"",""W"",""W"",""D""]","[""W"",""L"",""W"",""W"",""D"",""W"",""L"",""W"",""W"",""W""]"
bel,BEL,比利时,Belgium,swe,SWE,瑞典,Sweden,17,9,3,5,27,31,9,8,2,1,1,2023-10-16T00:00:00Z,1-1,"[""D"",""W"",""W"",""W"",""W""]","[""D"",""W"",""W"",""W"",""W"",""D"",""L"",""L"",""W"",""W""]"
bel,BEL,比利时,Belgium,tun,TUN,突尼斯,Tunisia,4,2,1,1,8,5,2,2,2,1,0,2018-06-23T00:00:00Z,5-2,"[""W"",""W"",""D"",""L""]","[""W"",""W"",""D"",""L""]"
bel,BEL,比利时,Belgium,tur,TUR,土耳其,Turkiye,11,3,5,3,18,17,7,4,0,0,0,2011-06-03T00:00:00Z,1-1,"[""D"",""L"",""W"",""D"",""D""]","[""D"",""L"",""W"",""D"",""D"",""L"",""L"",""W"",""W"",""D""]"
bel,BEL,比利时,Belgium,uru,URU,乌拉圭,Uruguay,2,2,0,0,5,1,1,1,1,1,0,1990-06-17T00:00:00Z,3-1,"[""W"",""W""]","[""W"",""W""]"
bel,BEL,比利时,Belgium,usa,USA,美国,United States,8,7,0,1,22,8,3,5,3,2,1,2026-03-28T00:00:00Z,2-5,"[""W"",""W"",""W"",""W"",""W""]","[""W"",""W"",""W"",""W"",""W"",""W"",""L"",""W""]"
bel,BEL,比利时,Belgium,uzb,UZB,乌兹别克斯坦,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bih,BIH,波黑,Bosnia and Herzegovina,alg,ALG,阿尔及利亚,Algeria,1,1,0,0,1,0,0,1,0,0,0,2012-11-14T00:00:00Z,0-1,"[""W""]","[""W""]"
bih,BIH,波黑,Bosnia and Herzegovina,arg,ARG,阿根廷,Argentina,3,0,0,3,1,9,1,2,2,0,2,2014-06-15T00:00:00Z,2-1,"[""L"",""L"",""L""]","[""L"",""L"",""L""]"
bih,BIH,波黑,Bosnia and Herzegovina,aus,AUS,澳大利亚,Australia,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bih,BIH,波黑,Bosnia and Herzegovina,aut,AUT,奥地利,Austria,7,1,4,2,5,7,6,1,0,0,0,2025-11-18T00:00:00Z,1-1,"[""D"",""L"",""D"",""W"",""D""]","[""D"",""L"",""D"",""W"",""D"",""L"",""D""]"
bih,BIH,波黑,Bosnia and Herzegovina,bel,BEL,比利时,Belgium,8,3,1,4,13,19,8,0,0,0,0,2017-10-07T00:00:00Z,3-4,"[""L"",""L"",""L"",""D"",""W""]","[""L"",""L"",""L"",""D"",""W"",""W"",""W"",""L""]"
bih,BIH,波黑,Bosnia and Herzegovina,bra,BRA,巴西,Brazil,2,0,0,2,1,3,0,2,1,0,1,2012-02-28T00:00:00Z,1-2,"[""L"",""L""]","[""L"",""L""]"
bih,BIH,波黑,Bosnia and Herzegovina,can,CAN,加拿大,Canada,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bih,BIH,波黑,Bosnia and Herzegovina,civ,CIV,科特迪瓦,Cote d'Ivoire,1,1,0,0,2,1,0,1,1,1,0,2014-05-30T00:00:00Z,2-1,"[""W""]","[""W""]"
bih,BIH,波黑,Bosnia and Herzegovina,cod,COD,刚果（金）,DR Congo,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bih,BIH,波黑,Bosnia and Herzegovina,col,COL,哥伦比亚,Colombia,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bih,BIH,波黑,Bosnia and Herzegovina,cpv,CPV,佛得角,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bih,BIH,波黑,Bosnia and Herzegovina,cro,CRO,克罗地亚,Croatia,4,0,0,4,6,14,2,2,1,0,1,2007-08-22T00:00:00Z,3-5,"[""L"",""L"",""L"",""L""]","[""L"",""L"",""L"",""L""]"
bih,BIH,波黑,Bosnia and Herzegovina,cuw,CUW,库拉索,Curacao,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bih,BIH,波黑,Bosnia and Herzegovina,cze,CZE,捷克,Czechia,2,0,0,2,1,6,2,0,0,0,0,1999-09-08T00:00:00Z,3-0,"[""L"",""L""]","[""L"",""L""]"
bih,BIH,波黑,Bosnia and Herzegovina,ecu,ECU,厄瓜多尔,Ecuador,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bih,BIH,波黑,Bosnia and Herzegovina,egy,EGY,埃及,Egypt,1,0,0,1,0,2,0,1,1,0,1,2014-03-05T00:00:00Z,0-2,"[""L""]","[""L""]"
bih,BIH,波黑,Bosnia and Herzegovina,eng,ENG,英格兰,England,1,0,0,1,0,3,0,1,0,0,0,2024-06-03T00:00:00Z,3-0,"[""L""]","[""L""]"
bih,BIH,波黑,Bosnia and Herzegovina,esp,ESP,西班牙,Spain,8,0,2,6,7,18,6,2,1,0,1,2018-11-18T00:00:00Z,1-0,"[""L"",""L"",""L"",""L"",""D""]","[""L"",""L"",""L"",""L"",""D"",""D"",""L"",""L""]"
bih,BIH,波黑,Bosnia and Herzegovina,fra,FRA,法国,France,6,0,3,3,4,8,4,2,0,0,0,2021-09-01T00:00:00Z,1-1,"[""D"",""L"",""D"",""L"",""L""]","[""D"",""L"",""D"",""L"",""L"",""D""]"
bih,BIH,波黑,Bosnia and Herzegovina,ger,GER,德国,Germany,4,0,1,3,3,13,2,2,0,0,0,2024-11-16T00:00:00Z,7-0,"[""L"",""L"",""L"",""D""]","[""L"",""L"",""L"",""D""]"
bih,BIH,波黑,Bosnia and Herzegovina,gha,GHA,加纳,Ghana,1,1,0,0,2,1,0,1,0,0,0,2010-03-03T00:00:00Z,2-1,"[""W""]","[""W""]"
bih,BIH,波黑,Bosnia and Herzegovina,hai,HAI,海地,Haiti,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bih,BIH,波黑,Bosnia and Herzegovina,irn,IRN,伊朗,IR Iran,7,1,1,5,10,19,1,6,1,1,0,2020-11-12T00:00:00Z,0-2,"[""L"",""W"",""L"",""L"",""L""]","[""L"",""W"",""L"",""L"",""L"",""L"",""D""]"
bih,BIH,波黑,Bosnia and Herzegovina,irq,IRQ,伊拉克,Iraq,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
bih,BIH,波黑,Bosnia and Herzegovina,jor,JOR,约旦,Jordan,2,1,1,0,2,1,0,2,0,0,0,2000-03-15T00:00:00Z,1-2,"[""W"",""D""]","[""W"",""D""]"
bih,BIH,波黑,Bosnia and Herzegovina,jpn,JPN,日本,Japan,3,1,1,1,4,6,1,2,1,0,0,2016-06-07T00:00:00Z,1-2,"[""W"",""L"",""D""]","[""W"",""L"",""D""]"
bih,BIH,波黑,Bosnia and Herzegovina,kor,KOR,韩国,Korea Republic,2,1,0,1,3,3,0,2,0,0,0,2018-06-01T00:00:00Z,1-3,"[""W"",""L""]","[""W"",""L""]"
bih,BIH,波黑,Bosnia and Herzegovina,ksa,KSA,沙特阿拉伯,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
